,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
193,2250000.0,2804889.0,9945000.0,2483280.0,6900000.0,2588590.0,1069509.0,1120920.0,3326235.0,2943221.0,5000000
194,3024000.0,10142156.0,7375500.0,9500000.0,992680.0,2354537.0,809875.0,3183000.0,1250640.0,3741480.0,3517200
195,2201640.0,1800000.0,12827676.0,1514280.0,2103840.0,473604.0,12000000.0,1467840.0,1887840.0,15500000.0,2898000
196,9442697.0,19012500.0,3200000.0,2183333.0,2020200.0,13000000.0,1229255.0,4809840.0,3878000.0,5613500.0,8000000
197,800000.0,826046.0,1143473.0,4307640.0,1685280.0,2086360.0,12000000.0,3183000.0,1519200.0,13000000.0,3911380
198,1628959.0,1217400.0,442114.0,2862000.0,1528920.0,6500000.0,2253062.0,2793960.0,884879.0,8000000.0,11241218
199,664209.0,5670000.0,11300000.0,10890000.0,11360000.0,2855760.0,14968250.0,6760563.0,2380594.0,4000000.0,874636
200,17184375.0,279415.0,10841615.0,1306455.0,1157160.0,8100000.0,7900000.0,3000000.0,2732000.0,1358880.0,11286518
201,744551.0,6630000.0,1971941.0,199185.0,3324000.0,245884.0,5530080.0,1500000.0,5305000.0,525093.0,1015696
202,1137960.0,826269.0,20840625.0,13655268.0,2669520.0,1741440.0,1223166.0,788872.0,5958750.0,2870000.0,1395600
203,5259000.0,5800000.0,854957.0,3200000.0,9000000.0,2483333.0,5400000.0,2111160.0,14746000.0,10595507.0,1025831
204,2091480.0,5632200.0,2002623.0,632455.0,1627920.0,775000.0,1243080.0,6500000.0,7798000.0,947300.0,1406520
205,4875000.0,16360094.0,6487888.0,1306455.0,2333333.0,12000000.0,10059750.0,1536960.0,6000000.0,593056.0,26540100
206,6120000.0,6050000.0,450000.0,307564.0,5444857.0,91642.0,473604.0,10786517.0,1082000.0,1335480.0,543471
207,5400000.0,2480885.0,7140000.0,3696000.0,1352181.0,2150000.0,50258.0,5225000.0,1987320.0,1050000.0,23180275
208,5828090.0,12200000.0,6200000.0,1120200.0,16647180.0,1352181.0,795401.0,13878000.0,14898938.0,1348440.0,1500000
209,5215000.0,5632200.0,6244093.0,12200000.0,3000000.0,414443.0,1352181.0,3492720.0,5381750.0,12000000.0,1191480
210,15101625.0,2777760.0,9923285.0,11541074.0,1352181.0,8000000.0,15000000.0,1887840.0,13000000.0,22359364.0,4000000
211,5525000.0,687456.0,6575000.0,959111.0,192791.0,1288200.0,10164000.0,2222160.0,8000000.0,525093.0,1200240
212,4000000.0,3666666.0,442114.0,2100000.0,3200000.0,13531750.0,1475106.0,1399507.0,9000000.0,1140240.0,12250000
213,1618320.0,2860000.0,11000000.0,1029794.0,1204200.0,2541000.0,762195.0,3202920.0,1302840.0,4600000.0,11131368
214,11200000.0,42203.0,6049400.0,1050000.0,12345250.0,1200000.0,1204560.0,8374646.0,2730000.0,1148640.0,8400000
